31.9595947265625,167,149,2,-2,1,-1,53,29,-167
32.20923590660095,167,149,2,-1,1,0,52,29,-166
32.46379470825195,167,148,2,-2,1,-2,53,28,-166
32.71695828437805,167,149,2,-3,2,-3,53,28,-167
32.97158670425415,167,148,1,-1,1,-2,53,28,-168
33.22153091430664,166,149,2,-2,1,-1,52,29,-166
33.47567868232727,167,149,1,-1,1,-2,53,28,-167
33.729283809661865,166,148,1,-1,0,0,52,28,-168
33.983015060424805,166,150,1,-2,2,-2,52,30,-167
34.23296403884888,166,148,0,-2,1,-1,52,28,-169
34.48722195625305,167,148,2,-2,2,-2,53,28,-166
34.74106955528259,166,149,1,-3,2,-4,52,29,-167
34.994930267333984,167,149,2,-3,2,-3,53,29,-167
35.244428634643555,166,149,2,-2,1,0,52,29,-166
35.498064041137695,167,149,1,-2,2,-2,52,29,-168
35.75277376174927,167,149,1,-2,1,-2,53,28,-167
36.00258946418762,166,149,0,0,0,1,51,29,-170
36.25589323043823,167,150,1,-1,1,0,53,30,-167
36.51048135757446,167,148,1,-3,2,-1,52,28,-167
36.76440358161926,168,149,1,-2,1,-2,54,29,-168
37.013418436050415,167,148,1,-2,1,-1,52,28,-168
37.26823616027832,167,149,1,-2,1,-2,53,29,-168
37.52225351333618,167,148,2,-2,1,-1,53,28,-166
37.77138900756836,166,148,1,-1,1,0,52,28,-167
38.02588653564453,166,150,0,-2,1,-1,51,30,-169
38.28018116950989,167,149,1,-3,2,-3,53,29,-168
38.53308987617493,167,149,2,-2,1,0,53,28,-166
38.78705358505249,167,149,1,-2,2,-2,52,29,-167
39.03730487823486,167,149,2,-2,1,0,53,29,-167
39.29106330871582,167,149,2,-1,0,0,52,28,-167
